schema_name,table_name,column_name,ordinal_position,data_type,is_nullable,column_default,is_primary_key,foreign_keys
public,noro_clientes,passaporte,7,character varying,YES,null,false,null
public,noro_clientes,data_nascimento,8,date,YES,null,false,null
public,noro_clientes,nacionalidade,9,character varying,YES,null,false,null
public,noro_clientes,profissao,10,character varying,YES,null,false,null
public,noro_clientes,status,11,character varying,YES,'ativo'::character varying,false,null
public,noro_clientes,tipo,12,character varying,YES,'pessoa_fisica'::character varying,false,null
public,noro_clientes,segmento,13,character varying,YES,null,false,null
public,noro_clientes,nivel,14,character varying,YES,'bronze'::character varying,false,null
public,noro_clientes,origem_lead_id,15,uuid,YES,null,false,"[{""target_table"":""noro_leads"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""noro_clientes_origem_lead_id_fkey""}]"
public,noro_clientes,agente_responsavel_id,16,uuid,YES,null,false,"[{""target_table"":""noro_users"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""noro_clientes_agente_responsavel_id_fkey""}]"
public,noro_clientes,total_viagens,17,integer,YES,0,false,null
public,noro_clientes,total_gasto,18,numeric,YES,0,false,null
public,noro_clientes,ticket_medio,19,numeric,YES,0,false,null
public,noro_clientes,nps_score,20,integer,YES,null,false,null
public,noro_clientes,data_primeiro_contato,21,timestamp with time zone,YES,null,false,null
public,noro_clientes,data_ultima_viagem,22,timestamp with time zone,YES,null,false,null
public,noro_clientes,data_proxima_viagem,23,timestamp with time zone,YES,null,false,null
public,noro_clientes,data_ultimo_contato,24,timestamp with time zone,YES,null,false,null
public,noro_clientes,idioma_preferido,25,character varying,YES,'pt'::character varying,false,null
public,noro_clientes,moeda_preferida,26,character varying,YES,'EUR'::character varying,false,null
public,noro_clientes,tags,27,ARRAY,YES,null,false,null
public,noro_clientes,metadata,28,jsonb,YES,'{}'::jsonb,false,null
public,noro_clientes,observacoes,29,text,YES,null,false,null
public,noro_clientes,created_at,30,timestamp with time zone,YES,now(),false,null
public,noro_clientes,updated_at,31,timestamp with time zone,YES,now(),false,null
public,noro_clientes,deleted_at,32,timestamp with time zone,YES,null,false,null
public,noro_clientes,razao_social,33,character varying,YES,null,false,null
public,noro_clientes,nome_fantasia,34,character varying,YES,null,false,null
public,noro_clientes,cnpj,35,character varying,YES,null,false,null
public,noro_clientes,inscricao_estadual,36,character varying,YES,null,false,null
public,noro_clientes,inscricao_municipal,37,character varying,YES,null,false,null
public,noro_clientes,responsavel_nome,38,character varying,YES,null,false,null
public,noro_clientes,responsavel_cargo,39,character varying,YES,null,false,null
public,noro_clientes,responsavel_email,40,character varying,YES,null,false,null
public,noro_clientes,responsavel_telefone,41,character varying,YES,null,false,null
public,noro_clientes,tenant_id,42,uuid,NO,null,false,"[{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""noro_clientes_tenant_fk""}]"
public,noro_clientes_contatos_emergencia,id,1,uuid,NO,gen_random_uuid(),true,null
public,noro_clientes_contatos_emergencia,cliente_id,2,uuid,NO,null,false,"[{""target_table"":""noro_clientes"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""noro_clientes_contatos_emergencia_cliente_id_fkey""}]"
public,noro_clientes_contatos_emergencia,nome,3,character varying,NO,null,false,null
public,noro_clientes_contatos_emergencia,parentesco,4,character varying,YES,null,false,null
public,noro_clientes_contatos_emergencia,telefone,5,character varying,NO,null,false,null
public,noro_clientes_contatos_emergencia,email,6,character varying,YES,null,false,null
public,noro_clientes_contatos_emergencia,observacoes,7,text,YES,null,false,null
public,noro_clientes_contatos_emergencia,created_at,8,timestamp with time zone,YES,now(),false,null
public,noro_clientes_contatos_emergencia,tenant_id,9,uuid,NO,null,false,"[{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""noro_clientes_contatos_emergencia_tenant_fk""}]"
public,noro_clientes_documentos,id,1,uuid,NO,gen_random_uuid(),true,null
public,noro_clientes_documentos,cliente_id,2,uuid,NO,null,false,"[{""target_table"":""noro_clientes"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""noro_clientes_documentos_cliente_id_fkey""}]"
public,noro_clientes_documentos,tipo,3,character varying,NO,null,false,null
public,noro_clientes_documentos,numero,4,character varying,YES,null,false,null
public,noro_clientes_documentos,pais_emissor,5,character varying,YES,null,false,null
public,noro_clientes_documentos,orgao_emissor,6,character varying,YES,null,false,null
public,noro_clientes_documentos,data_emissao,7,date,YES,null,false,null
public,noro_clientes_documentos,data_validade,8,date,YES,null,false,null
public,noro_clientes_documentos,status,9,character varying,YES,'valido'::character varying,false,null
public,noro_clientes_documentos,arquivo_url,10,text,YES,null,false,null
public,noro_clientes_documentos,arquivo_public_id,11,character varying,YES,null,false,null
public,noro_clientes_documentos,arquivo_nome,12,character varying,YES,null,false,null
public,noro_clientes_documentos,arquivo_tamanho,13,integer,YES,null,false,null
public,noro_clientes_documentos,observacoes,14,text,YES,null,false,null
public,noro_clientes_documentos,created_at,15,timestamp with time zone,YES,now(),false,null
public,noro_clientes_documentos,updated_at,16,timestamp with time zone,YES,now(),false,null
public,noro_clientes_documentos,tenant_id,17,uuid,NO,null,false,"[{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""noro_clientes_documentos_tenant_fk""}]"
public,noro_clientes_enderecos,id,1,uuid,NO,gen_random_uuid(),true,null
public,noro_clientes_enderecos,cliente_id,2,uuid,NO,null,false,"[{""target_table"":""noro_clientes"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""noro_clientes_enderecos_cliente_id_fkey""}]"
public,noro_clientes_enderecos,tipo,3,character varying,NO,null,false,null
public,noro_clientes_enderecos,principal,4,boolean,YES,false,false,null
public,noro_clientes_enderecos,logradouro,5,character varying,NO,null,false,null
public,noro_clientes_enderecos,numero,6,character varying,YES,null,false,null
public,noro_clientes_enderecos,complemento,7,character varying,YES,null,false,null
public,noro_clientes_enderecos,bairro,8,character varying,YES,null,false,null
public,noro_clientes_enderecos,cidade,9,character varying,NO,null,false,null
public,noro_clientes_enderecos,estado,10,character varying,YES,null,false,null
public,noro_clientes_enderecos,cep,11,character varying,YES,null,false,null
public,noro_clientes_enderecos,pais,12,character varying,NO,'Brasil'::character varying,false,null
public,noro_clientes_enderecos,created_at,13,timestamp with time zone,YES,now(),false,null
public,noro_clientes_enderecos,updated_at,14,timestamp with time zone,YES,now(),false,null
public,noro_clientes_enderecos,tenant_id,15,uuid,NO,null,false,"[{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""noro_clientes_enderecos_tenant_fk""}]"
public,noro_clientes_milhas,id,1,uuid,NO,gen_random_uuid(),true,null
public,noro_clientes_milhas,cliente_id,2,uuid,NO,null,false,"[{""target_table"":""noro_clientes"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""noro_clientes_milhas_cliente_id_fkey""}]"
public,noro_clientes_milhas,companhia,3,character varying,NO,null,false,null
public,noro_clientes_milhas,numero_programa,4,character varying,NO,null,false,null
public,noro_clientes_milhas,categoria,5,character varying,YES,null,false,null
public,noro_clientes_milhas,saldo_estimado,6,integer,YES,null,false,null
public,noro_clientes_milhas,data_validade,7,date,YES,null,false,null
public,noro_clientes_milhas,observacoes,8,text,YES,null,false,null
public,noro_clientes_milhas,created_at,9,timestamp with time zone,YES,now(),false,null
public,noro_clientes_milhas,updated_at,10,timestamp with time zone,YES,now(),false,null
public,noro_clientes_milhas,tenant_id,11,uuid,NO,null,false,"[{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""noro_clientes_milhas_tenant_fk""}]"
public,noro_clientes_preferencias,id,1,uuid,NO,gen_random_uuid(),true,null
public,noro_clientes_preferencias,cliente_id,2,uuid,NO,null,false,"[{""target_table"":""noro_clientes"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""noro_clientes_preferencias_cliente_id_fkey""}]"
public,noro_clientes_preferencias,frequencia_viagem,3,character varying,YES,null,false,null
public,noro_clientes_preferencias,orcamento_medio,4,character varying,YES,null,false,null
public,noro_clientes_preferencias,estilo_viagem,5,ARRAY,YES,null,false,null
public,noro_clientes_preferencias,destinos_favoritos,6,ARRAY,YES,null,false,null
public,noro_clientes_preferencias,destinos_desejados,7,ARRAY,YES,null,false,null
public,noro_clientes_preferencias,assento_preferido,8,character varying,YES,null,false,null
public,noro_clientes_preferencias,classe_preferida,9,character varying,YES,null,false,null
public,noro_clientes_preferencias,cia_aerea_preferida,10,ARRAY,YES,null,false,null
public,noro_clientes_preferencias,programas_fidelidade,11,jsonb,YES,'[]'::jsonb,false,null
public,noro_clientes_preferencias,tipo_hospedagem,12,ARRAY,YES,null,false,null
public,noro_clientes_preferencias,preferencias_quarto,13,character varying,YES,null,false,null
public,noro_clientes_preferencias,categoria_hotel,14,character varying,YES,null,false,null
public,noro_clientes_preferencias,restricoes_alimentares,15,ARRAY,YES,null,false,null
public,noro_clientes_preferencias,refeicao_preferida,16,character varying,YES,null,false,null
public,noro_clientes_preferencias,necessidades_especiais,17,text,YES,null,false,null
public,noro_clientes_preferencias,mobilidade_reduzida,18,boolean,YES,false,false,null
public,noro_clientes_preferencias,viaja_com_criancas,19,boolean,YES,false,false,null
public,noro_clientes_preferencias,idade_criancas,20,ARRAY,YES,null,false,null
public,noro_clientes_preferencias,viaja_com_pets,21,boolean,YES,false,false,null
public,noro_clientes_preferencias,seguro_preferido,22,character varying,YES,null,false,null
public,noro_clientes_preferencias,cobertura_minima,23,numeric,YES,null,false,null
public,noro_clientes_preferencias,cobertura_covid,24,boolean,YES,true,false,null
public,noro_clientes_preferencias,aluguel_carro,25,boolean,YES,false,false,null
public,noro_clientes_preferencias,categoria_carro,26,character varying,YES,null,false,null
public,noro_clientes_preferencias,tours_guiados,27,boolean,YES,true,false,null
public,noro_clientes_preferencias,transfers,28,boolean,YES,true,false,null
public,noro_clientes_preferencias,observacoes,29,text,YES,null,false,null
public,noro_clientes_preferencias,created_at,30,timestamp with time zone,YES,now(),false,null
public,noro_clientes_preferencias,updated_at,31,timestamp with time zone,YES,now(),false,null
public,noro_clientes_preferencias,tenant_id,32,uuid,NO,null,false,"[{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""noro_clientes_preferencias_tenant_fk""}]"
public,noro_comissoes,id,1,uuid,NO,gen_random_uuid(),true,null
public,noro_comissoes,pedido_id,2,uuid,NO,null,false,"[{""target_table"":""noro_pedidos"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""noro_comissoes_pedido_id_fkey""}]"
public,noro_comissoes,agente_id,3,uuid,NO,null,false,"[{""target_table"":""noro_users"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""noro_comissoes_agente_id_fkey""}]"
public,noro_comissoes,transacao_id,4,uuid,YES,null,false,"[{""target_table"":""noro_transacoes"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""noro_comissoes_transacao_id_fkey""}]"
public,noro_comissoes,tipo,5,character varying,YES,'venda'::character varying,false,null
public,noro_comissoes,descricao,6,text,YES,null,false,null
public,noro_comissoes,valor_base,7,numeric,NO,null,false,null
public,noro_comissoes,percentual,8,numeric,NO,null,false,null
public,noro_comissoes,valor_comissao,9,numeric,NO,null,false,null
public,noro_comissoes,moeda,10,character varying,YES,'EUR'::character varying,false,null
public,noro_comissoes,status,11,character varying,YES,'pendente'::character varying,false,null
public,noro_comissoes,data_aprovacao,12,date,YES,null,false,null
public,noro_comissoes,aprovado_por,13,uuid,YES,null,false,"[{""target_table"":""noro_users"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""noro_comissoes_aprovado_por_fkey""}]"
public,noro_comissoes,data_pagamento,14,date,YES,null,false,null
public,noro_comissoes,pago_por,15,uuid,YES,null,false,"[{""target_table"":""noro_users"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""noro_comissoes_pago_por_fkey""}]"
public,noro_comissoes,metodo_pagamento,16,character varying,YES,null,false,null
public,noro_comissoes,comprovante_url,17,text,YES,null,false,null
public,noro_comissoes,observacoes,18,text,YES,null,false,null
public,noro_comissoes,created_at,19,timestamp with time zone,YES,now(),false,null
public,noro_comissoes,updated_at,20,timestamp with time zone,YES,now(),false,null
public,noro_comunicacao_templates,id,1,uuid,NO,gen_random_uuid(),true,null
public,noro_comunicacao_templates,tipo,2,character varying,NO,null,false,null
public,noro_comunicacao_templates,nome,3,character varying,NO,null,false,null
public,noro_comunicacao_templates,codigo,4,character varying,YES,null,false,null
public,noro_comunicacao_templates,descricao,5,text,YES,null,false,null
public,noro_comunicacao_templates,assunto_template,6,text,YES,null,false,null
public,noro_comunicacao_templates,conteudo_template,7,text,NO,null,false,null
public,noro_comunicacao_templates,variaveis,8,ARRAY,YES,null,false,null
public,noro_comunicacao_templates,exemplo_preview,9,text,YES,null,false,null
public,noro_comunicacao_templates,categoria,10,character varying,YES,null,false,null
public,noro_comunicacao_templates,trigger_automatico,11,character varying,YES,null,false,null
public,noro_comunicacao_templates,ativo,12,boolean,YES,true,false,null
public,noro_comunicacao_templates,permite_edicao,13,boolean,YES,true,false,null
public,noro_comunicacao_templates,cor_primaria,14,character varying,YES,null,false,null
public,noro_comunicacao_templates,assinatura_email,15,text,YES,null,false,null
public,noro_comunicacao_templates,rodape_template,16,text,YES,null,false,null
public,noro_comunicacao_templates,vezes_usado,17,integer,YES,0,false,null
public,noro_comunicacao_templates,taxa_abertura,18,numeric,YES,null,false,null
public,noro_comunicacao_templates,taxa_resposta,19,numeric,YES,null,false,null
public,noro_comunicacao_templates,tags,20,ARRAY,YES,null,false,null
public,noro_comunicacao_templates,metadata,21,jsonb,YES,'{}'::jsonb,false,null
public,noro_comunicacao_templates,created_by,22,uuid,YES,null,false,"[{""target_table"":""noro_users"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""noro_comunicacao_templates_created_by_fkey""}]"
public,noro_comunicacao_templates,updated_by,23,uuid,YES,null,false,"[{""target_table"":""noro_users"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""noro_comunicacao_templates_updated_by_fkey""}]"
public,noro_comunicacao_templates,created_at,24,timestamp with time zone,YES,now(),false,null
